"email","skill_name","level"
"evelyn.diaz.emp1315@public.local","Quality Control","2"
"evelyn.diaz.emp1315@public.local","Lab Operations","1"
"evelyn.diaz.emp1315@public.local","Documentation","3"
"evelyn.diaz.emp1315@public.local","Safety Compliance","2"
"abigail.diaz.emp1317@public.local","R&D Strategy","4"
"abigail.diaz.emp1317@public.local","Cross-Functional Leadership","5"
"abigail.diaz.emp1317@public.local","Innovation Planning","5"
"abigail.diaz.emp1317@public.local","Budgeting","4"
"daniel.diaz.emp1318@public.local","Negotiation","4"
"daniel.diaz.emp1318@public.local","Account Strategy","2"
"daniel.diaz.emp1318@public.local","CRM","4"
"daniel.diaz.emp1318@public.local","Pipeline Forecasting","3"
"ella.diaz.emp1319@public.local","Negotiation","3"
"ella.diaz.emp1319@public.local","Account Strategy","2"
"ella.diaz.emp1319@public.local","CRM","4"
"ella.diaz.emp1319@public.local","Pipeline Forecasting","3"
"olivia.singh.emp1321@public.local","Leadership","3"
"olivia.singh.emp1321@public.local","Project Planning","4"
"olivia.singh.emp1321@public.local","Risk Management","4"
"olivia.singh.emp1321@public.local","People Development","2"
"noah.singh.emp1322@public.local","Lean Manufacturing","3"
"noah.singh.emp1322@public.local","Process Optimization","3"
"noah.singh.emp1322@public.local","Leadership","1"
"noah.singh.emp1322@public.local","Root Cause Analysis","1"
"liam.singh.emp1324@public.local","Negotiation","4"
"liam.singh.emp1324@public.local","Account Strategy","4"
"liam.singh.emp1324@public.local","CRM","2"
"liam.singh.emp1324@public.local","Pipeline Forecasting","3"
"mia.singh.emp1329@public.local","Negotiation","3"
"mia.singh.emp1329@public.local","Account Strategy","3"
"mia.singh.emp1329@public.local","CRM","3"
"mia.singh.emp1329@public.local","Pipeline Forecasting","2"
"amelia.singh.emp1331@public.local","Communication","2"
"amelia.singh.emp1331@public.local","Problem Solving","2"
"amelia.singh.emp1331@public.local","Collaboration","2"
"amelia.singh.emp1331@public.local","Execution","1"
"harper.singh.emp1333@public.local","Quality Control","1"
"harper.singh.emp1333@public.local","Lab Operations","1"
"harper.singh.emp1333@public.local","Documentation","1"
"harper.singh.emp1333@public.local","Safety Compliance","1"
"benjamin.singh.emp1334@public.local","Leadership","3"
"benjamin.singh.emp1334@public.local","Project Planning","3"
"benjamin.singh.emp1334@public.local","Risk Management","4"
"benjamin.singh.emp1334@public.local","People Development","4"
"elijah.singh.emp1336@public.local","Leadership","5"
"elijah.singh.emp1336@public.local","Project Planning","5"
"elijah.singh.emp1336@public.local","Risk Management","4"
"elijah.singh.emp1336@public.local","People Development","5"
"daniel.singh.emp1338@public.local","Leadership","5"
"daniel.singh.emp1338@public.local","Project Planning","5"
"daniel.singh.emp1338@public.local","Risk Management","4"
"daniel.singh.emp1338@public.local","People Development","5"
"aarav.martinez.emp1340@public.local","Statistical Modeling","1"
"aarav.martinez.emp1340@public.local","Python","1"
"aarav.martinez.emp1340@public.local","Experimental Design","1"
"aarav.martinez.emp1340@public.local","Data Analysis","1"
"liam.martinez.emp1344@public.local","Stakeholder Communication","2"
"liam.martinez.emp1344@public.local","Compliance","3"
"liam.martinez.emp1344@public.local","Client Education","4"
"liam.martinez.emp1344@public.local","Territory Planning","4"
"mason.martinez.emp1346@public.local","Statistical Modeling","2"
"mason.martinez.emp1346@public.local","Python","1"
"mason.martinez.emp1346@public.local","Experimental Design","3"
"mason.martinez.emp1346@public.local","Data Analysis","2"
"mia.martinez.emp1349@public.local","Negotiation","3"
"mia.martinez.emp1349@public.local","Account Strategy","1"
"mia.martinez.emp1349@public.local","CRM","2"
"mia.martinez.emp1349@public.local","Pipeline Forecasting","3"
"ethan.martinez.emp1350@public.local","Statistical Modeling","1"
"ethan.martinez.emp1350@public.local","Python","3"
"ethan.martinez.emp1350@public.local","Experimental Design","2"
"ethan.martinez.emp1350@public.local","Data Analysis","2"
"james.martinez.emp1352@public.local","Leadership","4"
"james.martinez.emp1352@public.local","Project Planning","3"
"james.martinez.emp1352@public.local","Risk Management","3"
"james.martinez.emp1352@public.local","People Development","3"
"evelyn.martinez.emp1355@public.local","Negotiation","1"
"evelyn.martinez.emp1355@public.local","Account Strategy","1"
"evelyn.martinez.emp1355@public.local","CRM","2"
"evelyn.martinez.emp1355@public.local","Pipeline Forecasting","2"
"elijah.martinez.emp1356@public.local","Negotiation","3"
"elijah.martinez.emp1356@public.local","Account Strategy","1"
"elijah.martinez.emp1356@public.local","CRM","2"
"elijah.martinez.emp1356@public.local","Pipeline Forecasting","1"
"daniel.martinez.emp1358@public.local","Quality Control","1"
"daniel.martinez.emp1358@public.local","Lab Operations","1"
"daniel.martinez.emp1358@public.local","Documentation","1"
"daniel.martinez.emp1358@public.local","Safety Compliance","1"
"aarav.walker.emp1360@public.local","Lean Manufacturing","2"
"aarav.walker.emp1360@public.local","Process Optimization","2"
"aarav.walker.emp1360@public.local","Leadership","4"
"aarav.walker.emp1360@public.local","Root Cause Analysis","4"
"olivia.walker.emp1361@public.local","Quality Control","2"
"olivia.walker.emp1361@public.local","Lab Operations","1"
"olivia.walker.emp1361@public.local","Documentation","2"
"olivia.walker.emp1361@public.local","Safety Compliance","2"
"noah.walker.emp1362@public.local","Negotiation","3"
"noah.walker.emp1362@public.local","Account Strategy","3"
"noah.walker.emp1362@public.local","CRM","2"
"noah.walker.emp1362@public.local","Pipeline Forecasting","2"
"emma.walker.emp1363@public.local","Lean Manufacturing","2"
"emma.walker.emp1363@public.local","Process Optimization","2"
"emma.walker.emp1363@public.local","Leadership","4"
"emma.walker.emp1363@public.local","Root Cause Analysis","3"
"liam.walker.emp1364@public.local","Communication","1"
"liam.walker.emp1364@public.local","Problem Solving","1"
"liam.walker.emp1364@public.local","Collaboration","2"
"liam.walker.emp1364@public.local","Execution","1"
"isabella.walker.emp1367@public.local","Lean Manufacturing","5"
"isabella.walker.emp1367@public.local","Process Optimization","3"
"isabella.walker.emp1367@public.local","Leadership","4"
"isabella.walker.emp1367@public.local","Root Cause Analysis","5"
"lucas.walker.emp1368@public.local","Quality Control","1"
"lucas.walker.emp1368@public.local","Lab Operations","2"
"lucas.walker.emp1368@public.local","Documentation","2"
"lucas.walker.emp1368@public.local","Safety Compliance","2"
"mia.walker.emp1369@public.local","Quality Control","1"
"mia.walker.emp1369@public.local","Lab Operations","3"
"mia.walker.emp1369@public.local","Documentation","1"
"mia.walker.emp1369@public.local","Safety Compliance","3"
"amelia.walker.emp1371@public.local","Negotiation","2"
"amelia.walker.emp1371@public.local","Account Strategy","1"
"amelia.walker.emp1371@public.local","CRM","3"
"amelia.walker.emp1371@public.local","Pipeline Forecasting","2"
"james.walker.emp1372@public.local","Negotiation","4"
"james.walker.emp1372@public.local","Account Strategy","4"
"james.walker.emp1372@public.local","CRM","5"
"james.walker.emp1372@public.local","Pipeline Forecasting","4"
"harper.walker.emp1373@public.local","Lean Manufacturing","5"
"harper.walker.emp1373@public.local","Process Optimization","5"
"harper.walker.emp1373@public.local","Leadership","5"
"harper.walker.emp1373@public.local","Root Cause Analysis","3"
"benjamin.walker.emp1374@public.local","Statistical Modeling","1"
"benjamin.walker.emp1374@public.local","Python","2"
"benjamin.walker.emp1374@public.local","Experimental Design","1"
"benjamin.walker.emp1374@public.local","Data Analysis","2"
"evelyn.walker.emp1375@public.local","Stakeholder Communication","2"
"evelyn.walker.emp1375@public.local","Compliance","3"
"evelyn.walker.emp1375@public.local","Client Education","3"
"evelyn.walker.emp1375@public.local","Territory Planning","2"
"abigail.walker.emp1377@public.local","Quality Control","3"
"abigail.walker.emp1377@public.local","Lab Operations","3"
"abigail.walker.emp1377@public.local","Documentation","1"
"abigail.walker.emp1377@public.local","Safety Compliance","3"
"ella.walker.emp1379@public.local","Communication","1"
"ella.walker.emp1379@public.local","Problem Solving","1"
"ella.walker.emp1379@public.local","Collaboration","2"
"ella.walker.emp1379@public.local","Execution","1"
"aarav.evans.emp1380@public.local","Negotiation","2"
"aarav.evans.emp1380@public.local","Account Strategy","1"
"aarav.evans.emp1380@public.local","CRM","1"
"aarav.evans.emp1380@public.local","Pipeline Forecasting","3"
"noah.evans.emp1382@public.local","Statistical Modeling","2"
"noah.evans.emp1382@public.local","Python","2"
"noah.evans.emp1382@public.local","Experimental Design","1"
"noah.evans.emp1382@public.local","Data Analysis","2"
"emma.evans.emp1383@public.local","Stakeholder Communication","1"
"emma.evans.emp1383@public.local","Compliance","1"
"emma.evans.emp1383@public.local","Client Education","1"
"emma.evans.emp1383@public.local","Territory Planning","2"
"isabella.evans.emp1387@public.local","Negotiation","3"
"isabella.evans.emp1387@public.local","Account Strategy","2"
"isabella.evans.emp1387@public.local","CRM","2"
"isabella.evans.emp1387@public.local","Pipeline Forecasting","3"
"mia.evans.emp1389@public.local","Lean Manufacturing","3"
"mia.evans.emp1389@public.local","Process Optimization","2"
"mia.evans.emp1389@public.local","Leadership","3"
"mia.evans.emp1389@public.local","Root Cause Analysis","1"
"ethan.evans.emp1390@public.local","Negotiation","1"
"ethan.evans.emp1390@public.local","Account Strategy","1"
"ethan.evans.emp1390@public.local","CRM","2"
"ethan.evans.emp1390@public.local","Pipeline Forecasting","2"
"amelia.evans.emp1391@public.local","Negotiation","2"
"amelia.evans.emp1391@public.local","Account Strategy","4"
"amelia.evans.emp1391@public.local","CRM","4"
"amelia.evans.emp1391@public.local","Pipeline Forecasting","3"
"james.evans.emp1392@public.local","Statistical Modeling","2"
"james.evans.emp1392@public.local","Python","1"
"james.evans.emp1392@public.local","Experimental Design","2"
"james.evans.emp1392@public.local","Data Analysis","1"
"benjamin.evans.emp1394@public.local","Statistical Modeling","1"
"benjamin.evans.emp1394@public.local","Python","2"
"benjamin.evans.emp1394@public.local","Experimental Design","1"
"benjamin.evans.emp1394@public.local","Data Analysis","1"
"evelyn.evans.emp1395@public.local","Negotiation","3"
"evelyn.evans.emp1395@public.local","Account Strategy","2"
"evelyn.evans.emp1395@public.local","CRM","2"
"evelyn.evans.emp1395@public.local","Pipeline Forecasting","3"
"elijah.evans.emp1396@public.local","Negotiation","1"
"elijah.evans.emp1396@public.local","Account Strategy","1"
"elijah.evans.emp1396@public.local","CRM","2"
"elijah.evans.emp1396@public.local","Pipeline Forecasting","1"
"abigail.evans.emp1397@public.local","Stakeholder Communication","4"
"abigail.evans.emp1397@public.local","Compliance","3"
"abigail.evans.emp1397@public.local","Client Education","3"
"abigail.evans.emp1397@public.local","Territory Planning","2"
"ella.evans.emp1399@public.local","Negotiation","3"
"ella.evans.emp1399@public.local","Account Strategy","2"
"ella.evans.emp1399@public.local","CRM","3"
"ella.evans.emp1399@public.local","Pipeline Forecasting","1"
"olivia.lopez.emp1401@public.local","Lean Manufacturing","3"
"olivia.lopez.emp1401@public.local","Process Optimization","5"
"olivia.lopez.emp1401@public.local","Leadership","4"
"olivia.lopez.emp1401@public.local","Root Cause Analysis","5"
"noah.lopez.emp1402@public.local","Statistical Modeling","1"
"noah.lopez.emp1402@public.local","Python","1"
"noah.lopez.emp1402@public.local","Experimental Design","3"
"noah.lopez.emp1402@public.local","Data Analysis","2"
"emma.lopez.emp1403@public.local","Negotiation","1"
"emma.lopez.emp1403@public.local","Account Strategy","3"
"emma.lopez.emp1403@public.local","CRM","2"
"emma.lopez.emp1403@public.local","Pipeline Forecasting","1"
"sophia.lopez.emp1405@public.local","Statistical Modeling","1"
"sophia.lopez.emp1405@public.local","Python","1"
"sophia.lopez.emp1405@public.local","Experimental Design","2"
"sophia.lopez.emp1405@public.local","Data Analysis","1"
"isabella.lopez.emp1407@public.local","Statistical Modeling","1"
"isabella.lopez.emp1407@public.local","Python","2"
"isabella.lopez.emp1407@public.local","Experimental Design","2"
"isabella.lopez.emp1407@public.local","Data Analysis","1"
"lucas.lopez.emp1408@public.local","Leadership","3"
"lucas.lopez.emp1408@public.local","Project Planning","5"
"lucas.lopez.emp1408@public.local","Risk Management","4"
"lucas.lopez.emp1408@public.local","People Development","5"
"mia.lopez.emp1409@public.local","Quality Control","1"
"mia.lopez.emp1409@public.local","Lab Operations","2"
"mia.lopez.emp1409@public.local","Documentation","1"
"mia.lopez.emp1409@public.local","Safety Compliance","2"
"amelia.lopez.emp1411@public.local","Quality Control","2"
"amelia.lopez.emp1411@public.local","Lab Operations","1"
"amelia.lopez.emp1411@public.local","Documentation","2"
"amelia.lopez.emp1411@public.local","Safety Compliance","1"
"james.lopez.emp1412@public.local","Lean Manufacturing","3"
"james.lopez.emp1412@public.local","Process Optimization","3"
"james.lopez.emp1412@public.local","Leadership","4"
"james.lopez.emp1412@public.local","Root Cause Analysis","4"
"evelyn.lopez.emp1415@public.local","Quality Control","1"
"evelyn.lopez.emp1415@public.local","Lab Operations","1"
"evelyn.lopez.emp1415@public.local","Documentation","2"
"evelyn.lopez.emp1415@public.local","Safety Compliance","1"
"abigail.lopez.emp1417@public.local","Quality Control","1"
"abigail.lopez.emp1417@public.local","Lab Operations","1"
"abigail.lopez.emp1417@public.local","Documentation","1"
"abigail.lopez.emp1417@public.local","Safety Compliance","1"
"ella.lopez.emp1419@public.local","Employee Relations","2"
"ella.lopez.emp1419@public.local","Workforce Planning","3"
"ella.lopez.emp1419@public.local","Performance Management","2"
"ella.lopez.emp1419@public.local","Conflict Resolution","4"
"aarav.hughes.emp1420@public.local","Quality Control","3"
"aarav.hughes.emp1420@public.local","Lab Operations","1"
"aarav.hughes.emp1420@public.local","Documentation","3"
"aarav.hughes.emp1420@public.local","Safety Compliance","2"
"olivia.hughes.emp1421@public.local","Stakeholder Communication","4"
"olivia.hughes.emp1421@public.local","Compliance","2"
"olivia.hughes.emp1421@public.local","Client Education","3"
"olivia.hughes.emp1421@public.local","Territory Planning","4"
"noah.hughes.emp1422@public.local","R&D Strategy","4"
"noah.hughes.emp1422@public.local","Cross-Functional Leadership","5"
"noah.hughes.emp1422@public.local","Innovation Planning","3"
"noah.hughes.emp1422@public.local","Budgeting","5"
"emma.hughes.emp1423@public.local","R&D Strategy","4"
"emma.hughes.emp1423@public.local","Cross-Functional Leadership","5"
"emma.hughes.emp1423@public.local","Innovation Planning","5"
"emma.hughes.emp1423@public.local","Budgeting","5"
"liam.hughes.emp1424@public.local","R&D Strategy","4"
