"email","skill_name","level"
"ethan.reed.cand@public.local","Execution","3"
"amelia.reed.cand@public.local","Communication","5"
"amelia.reed.cand@public.local","Problem Solving","5"
"amelia.reed.cand@public.local","Collaboration","5"
"amelia.reed.cand@public.local","Execution","5"
"james.reed.cand@public.local","Communication","3"
"james.reed.cand@public.local","Problem Solving","3"
"james.reed.cand@public.local","Collaboration","3"
"james.reed.cand@public.local","Execution","3"
"harper.reed.cand@public.local","Communication","3"
"harper.reed.cand@public.local","Problem Solving","3"
"harper.reed.cand@public.local","Collaboration","3"
"harper.reed.cand@public.local","Execution","3"
"benjamin.reed.cand@public.local","Communication","3"
"benjamin.reed.cand@public.local","Problem Solving","3"
"benjamin.reed.cand@public.local","Collaboration","3"
"benjamin.reed.cand@public.local","Execution","3"
"evelyn.reed.cand@public.local","Communication","2"
"evelyn.reed.cand@public.local","Problem Solving","2"
"evelyn.reed.cand@public.local","Collaboration","2"
"evelyn.reed.cand@public.local","Execution","2"
"elijah.reed.cand@public.local","Communication","4"
"elijah.reed.cand@public.local","Problem Solving","4"
"elijah.reed.cand@public.local","Collaboration","4"
"elijah.reed.cand@public.local","Execution","4"
"abigail.reed.cand@public.local","Communication","4"
"abigail.reed.cand@public.local","Problem Solving","4"
"abigail.reed.cand@public.local","Collaboration","4"
"abigail.reed.cand@public.local","Execution","4"
"daniel.reed.cand@public.local","Communication","2"
"daniel.reed.cand@public.local","Problem Solving","2"
"daniel.reed.cand@public.local","Collaboration","2"
"daniel.reed.cand@public.local","Execution","2"
"ella.reed.cand@public.local","Communication","5"
"ella.reed.cand@public.local","Problem Solving","5"
"ella.reed.cand@public.local","Collaboration","5"
"ella.reed.cand@public.local","Execution","5"
"aarav.patel.cand@public.local","Communication","2"
"aarav.patel.cand@public.local","Problem Solving","2"
"aarav.patel.cand@public.local","Collaboration","2"
"aarav.patel.cand@public.local","Execution","2"
"olivia.patel.cand@public.local","Communication","3"
"olivia.patel.cand@public.local","Problem Solving","3"
"olivia.patel.cand@public.local","Collaboration","3"
"olivia.patel.cand@public.local","Execution","3"
"noah.patel.cand@public.local","Communication","4"
"noah.patel.cand@public.local","Problem Solving","4"
"noah.patel.cand@public.local","Collaboration","4"
"noah.patel.cand@public.local","Execution","4"
"emma.patel.cand@public.local","Communication","5"
"emma.patel.cand@public.local","Problem Solving","5"
"emma.patel.cand@public.local","Collaboration","5"
"emma.patel.cand@public.local","Execution","5"
"liam.patel.cand@public.local","Communication","4"
"liam.patel.cand@public.local","Problem Solving","4"
"liam.patel.cand@public.local","Collaboration","4"
"liam.patel.cand@public.local","Execution","4"
"sophia.patel.cand@public.local","Communication","2"
"sophia.patel.cand@public.local","Problem Solving","2"
"sophia.patel.cand@public.local","Collaboration","2"
"sophia.patel.cand@public.local","Execution","2"
"mason.patel.cand@public.local","Communication","3"
"mason.patel.cand@public.local","Problem Solving","3"
"mason.patel.cand@public.local","Collaboration","3"
"mason.patel.cand@public.local","Execution","3"
"isabella.patel.cand@public.local","Communication","4"
"isabella.patel.cand@public.local","Problem Solving","4"
"isabella.patel.cand@public.local","Collaboration","4"
"isabella.patel.cand@public.local","Execution","4"
"lucas.patel.cand@public.local","Communication","4"
"lucas.patel.cand@public.local","Problem Solving","4"
"lucas.patel.cand@public.local","Collaboration","4"
"lucas.patel.cand@public.local","Execution","4"
"mia.patel.cand@public.local","Communication","4"
"mia.patel.cand@public.local","Problem Solving","4"
"mia.patel.cand@public.local","Collaboration","4"
"mia.patel.cand@public.local","Execution","4"
"ethan.patel.cand@public.local","Communication","3"
"ethan.patel.cand@public.local","Problem Solving","3"
"ethan.patel.cand@public.local","Collaboration","3"
"ethan.patel.cand@public.local","Execution","3"
"amelia.patel.cand@public.local","Communication","4"
"amelia.patel.cand@public.local","Problem Solving","4"
"amelia.patel.cand@public.local","Collaboration","4"
"amelia.patel.cand@public.local","Execution","4"
"james.patel.cand@public.local","Communication","4"
"james.patel.cand@public.local","Problem Solving","4"
"james.patel.cand@public.local","Collaboration","4"
"james.patel.cand@public.local","Execution","4"
"harper.patel.cand@public.local","Communication","3"
"harper.patel.cand@public.local","Problem Solving","3"
"harper.patel.cand@public.local","Collaboration","3"
"harper.patel.cand@public.local","Execution","3"
"benjamin.patel.cand@public.local","Communication","2"
"benjamin.patel.cand@public.local","Problem Solving","2"
"benjamin.patel.cand@public.local","Collaboration","2"
"benjamin.patel.cand@public.local","Execution","2"
"evelyn.patel.cand@public.local","Communication","3"
"evelyn.patel.cand@public.local","Problem Solving","3"
"evelyn.patel.cand@public.local","Collaboration","3"
"evelyn.patel.cand@public.local","Execution","3"
"elijah.patel.cand@public.local","Communication","4"
"elijah.patel.cand@public.local","Problem Solving","4"
"elijah.patel.cand@public.local","Collaboration","4"
"elijah.patel.cand@public.local","Execution","4"
"abigail.patel.cand@public.local","Communication","5"
"abigail.patel.cand@public.local","Problem Solving","5"
"abigail.patel.cand@public.local","Collaboration","5"
"abigail.patel.cand@public.local","Execution","5"
"daniel.patel.cand@public.local","Communication","5"
"daniel.patel.cand@public.local","Problem Solving","5"
"daniel.patel.cand@public.local","Collaboration","5"
"daniel.patel.cand@public.local","Execution","5"
"ella.patel.cand@public.local","Communication","2"
"ella.patel.cand@public.local","Problem Solving","2"
"ella.patel.cand@public.local","Collaboration","2"
"ella.patel.cand@public.local","Execution","2"
"aarav.kim.cand@public.local","Communication","3"
"aarav.kim.cand@public.local","Problem Solving","3"
"aarav.kim.cand@public.local","Collaboration","3"
"aarav.kim.cand@public.local","Execution","3"
"olivia.kim.cand@public.local","Communication","3"
"olivia.kim.cand@public.local","Problem Solving","3"
"olivia.kim.cand@public.local","Collaboration","3"
"olivia.kim.cand@public.local","Execution","3"
"noah.kim.cand@public.local","Communication","2"
"noah.kim.cand@public.local","Problem Solving","2"
"noah.kim.cand@public.local","Collaboration","2"
"noah.kim.cand@public.local","Execution","2"
"emma.kim.cand@public.local","Communication","3"
"emma.kim.cand@public.local","Problem Solving","3"
"emma.kim.cand@public.local","Collaboration","3"
"emma.kim.cand@public.local","Execution","3"
"liam.kim.cand@public.local","Communication","3"
"liam.kim.cand@public.local","Problem Solving","3"
"liam.kim.cand@public.local","Collaboration","3"
"liam.kim.cand@public.local","Execution","3"
"sophia.kim.cand@public.local","Communication","3"
"sophia.kim.cand@public.local","Problem Solving","3"
"sophia.kim.cand@public.local","Collaboration","3"
"sophia.kim.cand@public.local","Execution","3"
"mason.kim.cand@public.local","Communication","4"
"mason.kim.cand@public.local","Problem Solving","4"
"mason.kim.cand@public.local","Collaboration","4"
"mason.kim.cand@public.local","Execution","4"
"isabella.kim.cand@public.local","Communication","3"
"isabella.kim.cand@public.local","Problem Solving","3"
"isabella.kim.cand@public.local","Collaboration","3"
"isabella.kim.cand@public.local","Execution","3"
"lucas.kim.cand@public.local","Communication","4"
"lucas.kim.cand@public.local","Problem Solving","4"
"lucas.kim.cand@public.local","Collaboration","4"
"lucas.kim.cand@public.local","Execution","4"
"mia.kim.cand@public.local","Communication","3"
"mia.kim.cand@public.local","Problem Solving","3"
"mia.kim.cand@public.local","Collaboration","3"
"mia.kim.cand@public.local","Execution","3"
"ethan.kim.cand@public.local","Communication","4"
"ethan.kim.cand@public.local","Problem Solving","4"
"ethan.kim.cand@public.local","Collaboration","4"
"ethan.kim.cand@public.local","Execution","4"
"amelia.kim.cand@public.local","Communication","3"
"amelia.kim.cand@public.local","Problem Solving","3"
"amelia.kim.cand@public.local","Collaboration","3"
"amelia.kim.cand@public.local","Execution","3"
"james.kim.cand@public.local","Communication","4"
"james.kim.cand@public.local","Problem Solving","4"
"james.kim.cand@public.local","Collaboration","4"
"james.kim.cand@public.local","Execution","4"
"harper.kim.cand@public.local","Communication","5"
"harper.kim.cand@public.local","Problem Solving","5"
"harper.kim.cand@public.local","Collaboration","5"
"harper.kim.cand@public.local","Execution","5"
"benjamin.kim.cand@public.local","Communication","5"
"benjamin.kim.cand@public.local","Problem Solving","5"
"benjamin.kim.cand@public.local","Collaboration","5"
"benjamin.kim.cand@public.local","Execution","5"
"evelyn.kim.cand@public.local","Communication","3"
"evelyn.kim.cand@public.local","Problem Solving","3"
"evelyn.kim.cand@public.local","Collaboration","3"
"evelyn.kim.cand@public.local","Execution","3"
"elijah.kim.cand@public.local","Communication","2"
"elijah.kim.cand@public.local","Problem Solving","2"
"elijah.kim.cand@public.local","Collaboration","2"
"elijah.kim.cand@public.local","Execution","2"
"abigail.kim.cand@public.local","Communication","4"
"abigail.kim.cand@public.local","Problem Solving","4"
"abigail.kim.cand@public.local","Collaboration","4"
"abigail.kim.cand@public.local","Execution","4"
"daniel.kim.cand@public.local","Communication","4"
"daniel.kim.cand@public.local","Problem Solving","4"
"daniel.kim.cand@public.local","Collaboration","4"
"daniel.kim.cand@public.local","Execution","4"
"ella.kim.cand@public.local","Communication","4"
"ella.kim.cand@public.local","Problem Solving","4"
"ella.kim.cand@public.local","Collaboration","4"
"ella.kim.cand@public.local","Execution","4"
"aarav.brooks.cand@public.local","Communication","3"
"aarav.brooks.cand@public.local","Problem Solving","3"
"aarav.brooks.cand@public.local","Collaboration","3"
"aarav.brooks.cand@public.local","Execution","3"
"olivia.brooks.cand@public.local","Communication","5"
"olivia.brooks.cand@public.local","Problem Solving","5"
"olivia.brooks.cand@public.local","Collaboration","5"
"olivia.brooks.cand@public.local","Execution","5"
"noah.brooks.cand@public.local","Communication","5"
"noah.brooks.cand@public.local","Problem Solving","5"
"noah.brooks.cand@public.local","Collaboration","5"
"noah.brooks.cand@public.local","Execution","5"
"emma.brooks.cand@public.local","Communication","4"
"emma.brooks.cand@public.local","Problem Solving","4"
"emma.brooks.cand@public.local","Collaboration","4"
"emma.brooks.cand@public.local","Execution","4"
"liam.brooks.cand@public.local","Communication","3"
"liam.brooks.cand@public.local","Problem Solving","3"
"liam.brooks.cand@public.local","Collaboration","3"
"liam.brooks.cand@public.local","Execution","3"
"sophia.brooks.cand@public.local","Communication","3"
"sophia.brooks.cand@public.local","Problem Solving","3"
"sophia.brooks.cand@public.local","Collaboration","3"
"sophia.brooks.cand@public.local","Execution","3"
"mason.brooks.cand@public.local","Communication","3"
"mason.brooks.cand@public.local","Problem Solving","3"
"mason.brooks.cand@public.local","Collaboration","3"
"mason.brooks.cand@public.local","Execution","3"
"isabella.brooks.cand@public.local","Communication","5"
"isabella.brooks.cand@public.local","Problem Solving","5"
"isabella.brooks.cand@public.local","Collaboration","5"
"isabella.brooks.cand@public.local","Execution","5"
"lucas.brooks.cand@public.local","Communication","4"
"lucas.brooks.cand@public.local","Problem Solving","4"
"lucas.brooks.cand@public.local","Collaboration","4"
"lucas.brooks.cand@public.local","Execution","4"
"mia.brooks.cand@public.local","Communication","3"
"mia.brooks.cand@public.local","Problem Solving","3"
"mia.brooks.cand@public.local","Collaboration","3"
"mia.brooks.cand@public.local","Execution","3"
"ethan.brooks.cand@public.local","Communication","2"
"ethan.brooks.cand@public.local","Problem Solving","2"
"ethan.brooks.cand@public.local","Collaboration","2"
"ethan.brooks.cand@public.local","Execution","2"
"amelia.brooks.cand@public.local","Communication","3"
"amelia.brooks.cand@public.local","Problem Solving","3"
"amelia.brooks.cand@public.local","Collaboration","3"
"amelia.brooks.cand@public.local","Execution","3"
"james.brooks.cand@public.local","Communication","5"
"james.brooks.cand@public.local","Problem Solving","5"
"james.brooks.cand@public.local","Collaboration","5"
"james.brooks.cand@public.local","Execution","5"
"harper.brooks.cand@public.local","Communication","5"
"harper.brooks.cand@public.local","Problem Solving","5"
"harper.brooks.cand@public.local","Collaboration","5"
"harper.brooks.cand@public.local","Execution","5"
"benjamin.brooks.cand@public.local","Communication","3"
"benjamin.brooks.cand@public.local","Problem Solving","3"
"benjamin.brooks.cand@public.local","Collaboration","3"
"benjamin.brooks.cand@public.local","Execution","3"
"evelyn.brooks.cand@public.local","Communication","3"
"evelyn.brooks.cand@public.local","Problem Solving","3"
"evelyn.brooks.cand@public.local","Collaboration","3"
"evelyn.brooks.cand@public.local","Execution","3"
"elijah.brooks.cand@public.local","Communication","2"
"elijah.brooks.cand@public.local","Problem Solving","2"
"elijah.brooks.cand@public.local","Collaboration","2"
"elijah.brooks.cand@public.local","Execution","2"
"abigail.brooks.cand@public.local","Communication","4"
"abigail.brooks.cand@public.local","Problem Solving","4"
"abigail.brooks.cand@public.local","Collaboration","4"
"abigail.brooks.cand@public.local","Execution","4"
"daniel.brooks.cand@public.local","Communication","5"
"daniel.brooks.cand@public.local","Problem Solving","5"
"daniel.brooks.cand@public.local","Collaboration","5"
"daniel.brooks.cand@public.local","Execution","5"
"ella.brooks.cand@public.local","Communication","3"
